beer_id,beer_name,beer_type,abv,avg_rating,avg_ibu,desc,astringency,body,alcohol,bitter,sweet,sour,salty,fruits,hoppy,spices,malty
4453,Old Chub - Scottish Style Ale,Scotch Ale / Wee Heavy,8.0,4.04,30.0,"Notes:From the Oskar Blues website: ""This jaw-dropping Scottish strong ale (8% ABV) is brewed with bodacious amounts of malted barley and specialty grains, and a dash of beechwood-smoked malt.""	",6,57,23,39,78,22,0,35,21,16,104
4454,Skull Splitter,Scotch Ale / Wee Heavy,8.5,4.11,30.0,Notes:,7,43,54,30,100,26,0,56,39,23,88
4455,Scotty Karate Scotch Ale,Scotch Ale / Wee Heavy,9.75,4.05,30.0,"Notes:For those of you who don’t know who “Scotty Karate” is… He is a local one man band who plays an amazing slurry of honky-tonk influenced, punk-country songs. (Check him out at www.scottykaratetime.com) A big bold musician deserves a big bold beer, that's why Scotty and our Scotch Ale are a perfect tribute to one another. Scotty Karate is brewed with cherry wood smoked malt instead of the traditional peat smoked malt offering up warming notes of coffee, caramel and sweet caramelized brown sugar. Scotty finishes earthy giving this beer a character all it's own, just like the man himself.	",4,57,50,28,88,11,0,43,17,15,86
4456,Wulver,Scotch Ale / Wee Heavy,12.0,4.38,30.0,Notes:We made this beer specifically for bourbon barrels. The result is our most acclaimed bourbon barrel beer. Bourbon barrel aging and specialty malts create flavors of vanilla and caramel that blend in perfect balance.	,11,61,112,21,111,22,1,55,9,30,140
4457,Claymore,Scotch Ale / Wee Heavy,7.7,3.87,30.0,"Notes:Named for a medieval Scottish sword, Claymore Scotch Ale is our tribute to the legendary “Wee Heavy” beers of Scotland. This malty, deep-ruby beauty features lots of caramel sweetness, a reserved hop profile, and a subtle warming character. Unlike its namesake, this beer only requires one hand, but it’ll still make you feel like nobility.	",7,64,28,49,88,17,0,27,47,45,125
4458,Rum Cask Oak Aged Beer,Scotch Ale / Wee Heavy,6.8,3.87,30.0,Notes:,3,33,67,16,62,6,0,24,15,23,49
4459,Wee Heavy,Scotch Ale / Wee Heavy,10.0,4.19,30.0,"Notes:A classic Scotch Ale. Scotch ales are typically sweet and malty, with a very subdued dose of hops– just enough to provide balance. AleSmith Wee Heavy is a wonderful interpretation of this traditional Scotch style.	",6,40,61,30,98,10,0,34,32,17,100
4460,Traquair House Ale,Scotch Ale / Wee Heavy,7.2,4.17,30.0,Notes:,9,44,27,22,79,24,2,56,28,11,87
4461,Samuel Adams Scotch AleBoston Beer Company (Samuel Adams),Scotch Ale / Wee Heavy,5.4,3.78,30.0,Notes:,9,29,24,19,37,4,0,7,25,37,65
4462,Old Chub - Nitro,Scotch Ale / Wee Heavy,6.9,3.97,30.0,"Notes:OLD CHUB NITRO takes you deeper into the rich, malty flavors of the original brobdingnagian Scotch Ale, while the nitrogen widget liberates a cascading, uber-silky smooth oral experience only the CAN provides. This jaw-dropping Scottish strong ale (6.9% ABV) is brewed with bodacious amounts of malted barley and specialty grains, and a dash of beechwood-smoked malt. Old Chub Nitro features semi-sweet flavors of cocoa and coffee, and a wee-bit of smoke. A head-turning treat for malt heads and folks who think they don’t dig dark beer.	",4,80,25,17,60,5,0,10,12,22,95
4463,Wee Heavy,Scotch Ale / Wee Heavy,6.5,4.09,30.0,Notes:,11,46,25,18,83,13,0,15,24,13,93
4464,Brewer's Reserve Bourbon Barrel Scotch Ale,Scotch Ale / Wee Heavy,12.0,4.28,30.0,Notes:Cherrywood smoked Scotch ale aged in used 12 year old bourbon barrels.	,5,56,96,21,84,10,0,39,10,41,107
4465,Traquair Jacobite,Scotch Ale / Wee Heavy,8.0,4.18,30.0,"Notes:Traquair Jacobite Ale is a Scotch ale with an ancient ingredient, coriander: rich, deep flavors are accented by exotic coriander aroma. Traquair House Brewery, located within Scotland's oldest inhabited house, uses a 1738 copper kettle and oak fermenters to produce this fine ale, first brewed in 1995 to commemorate the Jacobite Revolution.	",4,57,37,32,82,19,0,52,65,20,97
4466,McEwan's Scotch Ale,Scotch Ale / Wee Heavy,8.0,3.83,30.0,Notes:Formerly brewed by The Caledonian Brewing Company	,3,43,28,21,70,9,0,36,20,17,73
4467,Kilt Lifter Scotch Ale,Scotch Ale / Wee Heavy,8.0,3.75,30.0,Notes:,4,36,23,22,67,17,3,27,23,14,93
4468,Big Sound,Scotch Ale / Wee Heavy,8.5,4.11,30.0,"Notes:Big Sound Scotch Ale is dedicated to our good buddy Gino, the most Punk Rock Bagpiper you will ever meet, and the rest of the men and women of the Tampa Bay Pipes and Drums. Brown in color, Big Sound has huge notes of dark sweet toffee with underlying mild notes of coffee in the aroma. The flavor starts with a slight note of cherry and then opens into a goliath of malt character with notes of dark sweet toffee, coffee and mild notes of toasted bread in the finish. Big Sound Scotch Ale pairs well with Haggis, Highland Games, Huge Heads, Enormous pillows and of course Bagpipe Music.40 IBU	",6,66,49,32,101,15,0,40,17,23,118
4469,Samuel Adams Wee Heavy (Imperial Series)Boston Beer Company (Samuel Adams),Scotch Ale / Wee Heavy,10.0,3.73,30.0,Notes:,6,84,56,51,109,18,0,36,32,50,140
4470,Jinx,Scotch Ale / Wee Heavy,6.3,3.76,30.0,"Notes:It’s OK to be a Wee Heavy. Much has been made of the ills of smoking. Jinx thinks there’s nothing wrong with it. For years, he stood strong with his peat-smoked whiskey malt mash. He held his head high when others made fun of his wee heavy physique, becoming a mainstay in Magic Hat’s Night of the Living Dead Variety 12-Pak. People said he’d never attain an Original Gravity above 15.1 degrees Plato or an ABV above 6%. He proved them wrong. Take Magic Hat into the next alellenium. Vote Jinx.23 IBU	",9,47,18,15,56,11,0,14,15,39,66
4471,Équinoxe Du Printemps,Scotch Ale / Wee Heavy,9.5,3.93,30.0,"Notes:Équinoxe du Printemps (French for ""spring equinox"") is the quintessential marriage of two great traditions: beer brewing in Scotland, and maple syrup production in Quebec. At the first draught, the mouth is overcome by woody, malty flavours, sustained by a discrete touch of sweetness. The aftertaste brings about the flavours of maple, which are sufficiently present to be appreciated, but never overwhelming the typical flavours of a Scotch Ale. Equinoxe du printemps is brewed only once a year in January. It is aged for two months in order to attain a perfect balance in taste. Then, it is sold starting March 21st, until stocks last.The Equinoxe du printemps was born in our Montreal brewpub in February 1999.	",13,67,59,31,217,29,0,61,54,28,189
4472,Loch Down,Scotch Ale / Wee Heavy,8.5,3.65,30.0,"Notes:OG 1080; 28 IBU Formerly called Arcadia Scotch AleOur tribute to the Scottish Highlands, this beer offers a gorgeous garnet color joined by the aroma of ripe plums and freshly-baked biscuits. The rich, full-bodied texture reveals notes of roasted chestnuts and caramel in the smooth single-malt style brew. Balanced with just the right amount of hop character, this beer delights with crisp alcohol finish.	",11,55,35,29,80,29,0,38,33,10,111
4473,Smuttynose Scotch Style Ale (Big Beer Series),Scotch Ale / Wee Heavy,8.2,4.02,30.0,"Notes:Our Scotch Ale is a bold amber beer that balances smooth rich sweetness with a hint of peat smoked malt. The infusion of this subtle smokiness invites images of heather fields, platters of haggis, & the poetry of William McGonagall. Enjoy one with your mates!2007 - 8.2%2008 - 7.1%2013 - 8.0%	",8,54,43,18,92,16,1,26,17,48,117
4474,Pike Kilt Lifter Scotch Style Ale,Scotch Ale / Wee Heavy,6.5,3.61,30.0,Notes:,8,34,24,30,39,11,0,15,46,13,72
4475,Wee Heavy Scotch Style Ale,Scotch Ale / Wee Heavy,8.0,3.93,30.0,"Notes:The Duck-Rabbit’s Scotch Ale is a full-bodied, deep copper-colored treasure. Bold and malty, this beer’s sweetness comes from a massive quantity of grain complemented by some serious kettle carmelization. The flavor is rounded out by a warming alcohol sensation.	",7,55,57,11,81,31,0,39,20,1,96
4476,Ride The Lion,Scotch Ale / Wee Heavy,11.0,4.07,30.0,Notes:,24,80,95,8,108,32,0,40,12,33,133
4477,Scotch De Silly,Scotch Ale / Wee Heavy,8.0,3.76,30.0,Notes:,10,56,65,35,126,39,0,60,50,12,95
4478,Wee Heavy - Barrel-Aged,Scotch Ale / Wee Heavy,9.5,4.32,30.0,Notes:,8,80,123,11,93,16,0,30,11,35,171
4479,Scotty Karate - Bourbon Barrel Aged,Scotch Ale / Wee Heavy,9.75,3.99,30.0,Notes:,9,43,76,19,85,5,1,25,23,17,112
4480,Warped Speed Scotch Ale,Scotch Ale / Wee Heavy,7.2,4.05,30.0,Notes:,8,43,33,21,78,16,0,11,25,15,75
4481,Drafty Kilt Scotch Ale,Scotch Ale / Wee Heavy,7.2,3.88,30.0,"Notes:A roasty scotch ale with a hint of smoke. Full-bodied, but not overpowering. Smokey, but not in a creepy bar kind of way. Sweet, but not obnoxiously so. Sound like your ideal mother-in-law? Fair enough, but it also is a pretty dead-on description of our Scotch Ale. In a difficult hop-growing climate, Scottish brewers relied on other ingredients to impart flavor and bitterness – one such ingredient was smoked malt. Drafty Kilt is a dark, malty bombshell of a beer.	",6,36,27,32,55,10,0,24,33,28,90
4482,Snow & Tell,Scotch Ale / Wee Heavy,6.3,3.66,30.0,Notes:Oak aged.	,7,36,11,16,46,5,0,9,19,20,85
4483,Iron Thistle,Scotch Ale / Wee Heavy,7.0,3.87,30.0,"Notes:SCOTTISH STYLE ALEAvailable : February ReleaseBreak out the bagpipes with your lederhosen! We’re proud to present our Iron Thistle Scotch Ale – Rahr’s first National Grand Champion winner. This dark, Scottish ale has a bold taste dominated by a smooth, sweet maltiness balanced with a low, hoppy bitterness. So don your kilts and enjoy. Here’s to your health – Slàinte! Prosit!IBU35HOP VARIETIESWarriorMALTS2 Row, Vienna, Crystal, Chocolate, Carafa Special II",14,67,41,64,97,18,2,36,59,23,126
4484,Wet Willy Scotch Ale,Scotch Ale / Wee Heavy,10.0,3.93,30.0,Notes:,12,66,73,17,122,26,1,39,15,18,103
4485,Sheep Shagger Scotch Ale,Scotch Ale / Wee Heavy,7.5,4.0,30.0,Notes:,5,64,39,23,73,8,1,13,32,16,109
4486,Wee Heavy-er Scotch Style Ale,Scotch Ale / Wee Heavy,7.0,3.59,30.0,Notes:,13,62,32,23,110,33,0,37,25,13,113
4487,Gravedigger Billy,Scotch Ale / Wee Heavy,13.2,4.28,30.0,"Notes:A cousin of our Willie Wee Heavy, this strong ale was aged in Woodford Reserve barrels for 11 months.	",7,47,98,20,89,9,2,21,5,39,118
4488,Cold Smoke Scotch AleKettleHouse Brewing Co. (Southside Taproom),Scotch Ale / Wee Heavy,6.5,3.96,30.0,"Notes:Formulated with Montana grown 2-row barley, northwest Goldings hops, and lotsa love, this hearty ale drinks very smooth. Not bitter at all and not too sweet either. Novice beer drinkers have been known to take a taste and then say, “WOW! That’s not what I expected… that’s GOOD!” A hint of roasted barley lends a slight coffee-like smoky finish. With a 6.5% abv, this beer is perfect after a day of rippin’ lines on area or your favorite back country getaway.11 IBU	",4,54,26,43,57,6,0,13,31,31,97
4489,Ol' Red Cease & Desist Wee Heavy Ale,Scotch Ale / Wee Heavy,10.1,3.52,30.0,Notes:,8,43,38,15,106,29,1,56,30,7,107
4490,Salty Scot,Scotch Ale / Wee Heavy,7.5,3.94,30.0,"Notes:Building upon a Scottish ""Wee Heavy"", this unique beer was developed to provide a strong caramel malt flavour with enough salt to give it a bit of a bite. Stronger in alcohol, this beer starts off sweet but remains fairly light to drink.	",10,37,26,11,125,8,47,23,7,3,127
4491,Shaggin' In The Wood,Scotch Ale / Wee Heavy,7.55,4.06,30.0,Notes:,7,68,75,21,70,5,0,6,27,38,151
4492,Maple Scotch-Style Ale,Scotch Ale / Wee Heavy,7.3,3.82,30.0,Notes:,18,46,39,25,145,11,0,8,41,10,161
4493,Heavy Horse Scotch Ale,Scotch Ale / Wee Heavy,6.7,3.8,30.0,Notes:,12,61,30,28,111,25,0,41,37,14,119
4494,Scotch Ale,Scotch Ale / Wee Heavy,8.0,3.6,30.0,"Notes:A hearty red-brown “Wee Heavy,” Scotch Ale has all the smokey sweet complex malt goodness you could wish for. Peated, caramel and lightly toasted malts brewed just right give you a smooth beer with a delicate hop finish and creamy head.	",6,57,43,18,75,11,0,16,20,73,108
4495,Bancreagie Peated Scotch Ale,Scotch Ale / Wee Heavy,7.6,3.65,30.0,Notes:,9,38,36,24,60,21,0,22,50,50,95
4496,Magnificent Bastard Scotch Ale,Scotch Ale / Wee Heavy,9.2,4.07,30.0,Notes:Previously known as Fat Bastard Ale & Fat Scotch Ale.A big bastard of an award winning brew. Exceptionally smooth with rich maltiness & a touch of smoky peat character.	,10,56,51,38,76,18,0,30,31,46,83
4497,Kilt Flasher,Scotch Ale / Wee Heavy,8.0,3.75,30.0,Notes:,8,40,40,19,72,20,0,21,21,16,103
4498,Louie's Reserve Scotch Ale,Scotch Ale / Wee Heavy,10.0,4.13,30.0,Notes:Released annually in August	,13,89,64,33,104,33,0,33,39,27,130
4499,Outta Kilter,Scotch Ale / Wee Heavy,8.2,3.76,30.0,Notes:,7,59,43,35,137,47,0,76,50,15,128
4500,90/~ Wee Heavy,Scotch Ale / Wee Heavy,7.4,4.08,30.0,"Notes:Dark brown/cider color; Medium slightly creamy body; Aroma of toasted malt, caramel, & some fruit; Flavor of roasted sweet malt, caramel, dark fruit, nuts, and raisins; Nicely balanced.26 IBU	",4,41,24,22,99,21,0,36,17,8,106
601,Robert The Bruce,Scottish Ale,6.5,3.89,17.0,Notes:A full-bodied Scottish-style Ale with a well-rounded malty profile and roasted biscuit-like notes.24 IBU	,9,58,20,31,86,8,0,18,28,14,135
602,Scottish Ale,Scottish Ale,5.2,3.84,17.0,"Notes:Our signature Scottish Ale is the beer we've brewed the longest and is our best-selling bottle world-wide. We brew it from 100% Scottish Optic and Crystal barley malts for a nutty, biscuit character, balanced with a subtle spiciness from Challenger and Goldings hops for an all-around satisfying beer. George Howell - Master Brewer, Belhaven	",7,41,13,26,43,9,0,7,26,19,110
603,90 Shilling,Scottish Ale,5.3,3.89,17.0,"Notes:We introduced 90 Shilling, our flagship beer, at our opening party in 1989. For a while, we'd been wondering what would happen if we lightened up the traditional Scottish ale? The result is an irresistibly smooth and delicious medium-bodied amber ale.	",21,48,13,32,52,13,0,19,46,11,94
604,Original Oak Aged Beer,Scottish Ale,6.6,3.78,17.0,"Notes:This is our firstborn brew, whose accidental discovery started our story in 2003. Its originality also lies in its singular taste – notes of biscuity malt and vanilla swirling within a creamy, mellow character. A pioneering beer, its flavour finds favour with brewing juries, blind tasting panels and barflies alike.	",2,24,27,11,26,4,0,7,14,17,47
605,Winter Ale,Scottish Ale,6.1,3.61,17.0,"Notes:Brooklyn completely changed the recipe in 2006. Its now a Scottish-style ale. Brewmaster Garrett Oliver explained to us that: There are no spices at all. Good British floor malts and hops along with our yeast strain account for all the flavors. It has a Scottish-style cooler fermentation, which pushes malt to the forefront rather than fruitiness. It was brewed with Scottish Floor-malted Maris Otter, English crystal malts, Belgian Aromatic malt, American roasted malts, American oats and hopped with Willamette.	",15,43,24,33,88,26,0,25,35,14,109
606,Kilt Lifter Scottish Style Ale,Scottish Ale,6.0,3.72,17.0,"Notes:Kilt Lifter is our award-winning flagship brew, crafted in the tradition and honor of the great strong ales of Scotland. Take one sip and you’ll swear it had been brewed by men in kilts—and maybe it was. It’s a full-bodied ale with pronounced flavors of caramel and roasted barley. Notice its amber color, malty sweetness and a hint of smokiness with a clean dry finish? That’s a true Scottish-style ale.	",10,27,13,20,57,3,0,15,18,10,69
607,Railbender Ale,Scottish Ale,6.8,3.67,17.0,"Notes:Erie Brewing Company flagship beer features a deep malt flavor, caramel sweetness lingering in a soft hop flavor. Dark Amber.	",5,40,19,24,94,13,2,26,22,6,103
608,Hibernator,Scottish Ale,6.0,3.68,17.0,"Notes:A Vermont classic returns in 2017! Built to take the bite from a cold winter night, Hibernator features a rich malt base highlighted by warming notes of caramel and toffee. Don't sleep on this rich, robust winter brew. Last year we awoke the bears with a limited run of cans offered at our brewery in Bridgewater Corners. In 2017, we're culminating a year of throwing it back to our roots, by sending Hibernator out for a full run of distribution in 6pks and 12pks of 12 ounce bottles and on draught. Keep your eyes out for it as the weather cools down!32 IBU	",7,42,20,23,61,17,0,21,31,13,131
609,Wee Mac,Scottish Ale,5.3,3.59,17.0,"Notes:Wee Mac Scottish-style Ale is an enticing and malty brown ale with caramel, cocoa, and hazelnut character balanced with toffee undertones.23 IBU	",7,28,4,10,42,8,0,10,16,7,72
610,Dark Island,Scottish Ale,4.6,3.99,17.0,Notes:,14,62,5,29,66,31,0,34,18,7,72
611,Piper Down,Scottish Ale,5.8,3.65,17.0,Notes:,9,37,6,28,68,8,0,11,30,8,90
612,St. Andrew's Ale,Scottish Ale,4.6,3.86,17.0,Notes:,12,40,10,21,47,29,0,29,43,12,64
613,Jolly Scot Scottish Ale,Scottish Ale,5.2,3.56,17.0,Notes:,14,52,13,37,68,14,2,14,37,17,113
614,Sláinte,Scottish Ale,7.5,3.88,17.0,"Notes:We have taken a traditional Scottish-style ale, with its rich malt characteristic reminiscent of dark fruits, and deepened its flavor with the addition of cherry wood smoked malt. This beer features a full body alongside drinkability - a rare commodity. We enjoy this seasonal throughout the long, snowy winters of Central Wisconsin. You should, too!	",6,59,28,39,80,14,0,30,40,22,116
615,Laughing Lab Scottish-Style Ale,Scottish Ale,5.3,3.73,17.0,"Notes:Laughing Lab is our most popular brew among beer drinkers and beer judges alike, with nine medals to its name since 1994 at the Great American Beer Festival alone. The Lab has a complex maltiness that comes from a careful blend of specialty malts. Its nutty, roasted flavor is mildly sweet, but not too rich. Smooth and luscious!	",15,49,20,27,103,28,0,25,29,11,137
616,Red MacGregor,Scottish Ale,4.0,3.8,17.0,"Notes:Red MacGregor is a mighty beer indeed, it has a wonderfully complex aroma of fruity hop zest and spiciness with rich malts. Initial toasted and caramel malt, then mouth-watering citrus hop fruits, giving way to a clean dry refreshing robust hop bitterness.One of the first beers in the UK that expressively used the citrusy American hop Cascade and as a result became a forerunner to Britain’s new wave of craft beers and was also the first Scottish beer to win the BIIA World Cask Beer Gold Medal.	",21,58,12,74,72,47,0,56,113,22,119
617,Twisted Kilt Scotch Ale,Scottish Ale,4.8,3.74,17.0,Notes:,19,55,18,23,85,37,1,32,31,11,122
618,Burning Skye Scottish Style Ale,Scottish Ale,5.3,3.5,17.0,"Notes:Brewed in the tradition of Scotland's malty-sweet beers. Sweet and smooth with a wee hint of smoked character. Brewed with American, English & German grown barley and American hops.13 IBU	",18,41,26,26,68,17,2,19,21,34,105
619,Scottish Porter,Scottish Ale,7.4,3.63,17.0,Notes:,17,66,51,47,106,11,0,27,13,28,119
620,Thundersnow,Scottish Ale,8.5,3.86,17.0,"Notes:The conditions have to be just right for the formation of Thundersnow. Ginger, nutmeg, vanilla, hints of cinnamon and a bready malt sweetness are the secret. When you find this rare occurrence, savor it as long as you can.	",5,53,40,33,64,6,0,11,38,145,107
621,Blackfriar,Scottish Ale,7.0,3.92,17.0,Notes:,22,55,31,44,92,39,0,52,50,12,115
622,Stone's Throw Scottish Ale,Scottish Ale,4.5,3.58,17.0,"Notes:Stone’s Throw is dark, complex, and smooth. It is very approachable for those new to craft beer, satisfy serious veterans. The aroma hints of toasted breadcrumbs, caramel, and dried fruits. The flavor is dominated by caramel toffee, toasty malt, hints of cocoa, honey sweetness.19 IBU	",7,48,7,33,73,18,0,18,44,12,128
623,Dark Island Reserve,Scottish Ale,10.0,4.15,17.0,Notes:,16,94,82,35,96,31,1,50,15,50,105
624,Rum Aged,Scottish Ale,6.8,3.83,17.0,Notes:,17,47,65,14,61,20,0,27,10,27,66
625,Scottish Ale,Scottish Ale,7.1,3.95,17.0,"Notes:Scotland’s rugged soils are not conducive to the cultivation of hops that grow readily in England, so during times of political strife Scotland’s southern neighbor would deprive Scottish brewers of their hops. The resourceful Scot turned to his native heather as a flavoring for his ales. Heather grows wild in the rockbound highlands and when added to the beer yields a silky aromatic result. Our Scottish Ale is brewed with a large amount of both malted barley and heather producing a rich-bodied ale with a sweet finish true to the style.Formerly known as MacFoochie's 7+.	",5,64,24,20,61,17,0,20,35,32,97
626,Caledonian 80/-,Scottish Ale,4.1,3.81,17.0,Notes:,9,45,15,41,70,19,0,18,44,21,112
627,MacPelican's Scottish Style Ale,Scottish Ale,5.0,3.56,17.0,Notes:13 degrees PlatoAlcohol: 5.0% by volumeBitterness: 17 IBUColor: Copper	,11,40,10,27,88,13,0,18,38,14,101
628,Lia Fail,Scottish Ale,4.7,3.75,17.0,Notes:,11,85,15,63,92,23,0,30,69,19,148
629,Maxwell's Scottish Ale,Scottish Ale,5.1,3.74,17.0,"Notes:The Maxwells have made the art of brewing a family tradition for centuries. This Scot comes alive, as five different varieties of malt create a deep, surprisingly smooth finish. Intrigued? Go ahead and lift its kilt!	",5,60,10,23,99,18,0,25,28,14,131
630,Scottish Ale,Scottish Ale,6.3,3.63,17.0,"Notes:It takes a brave beer to stand up to a Maine winter. Gritty McDuff 's Scottish Ale is returns every January to help you weather the season. Scottish Style Ale is our interpretation of the robust brews native to Scotland. Generous quantities of Pale malt along with Munich and Caramalts give this ale a deep and complex profile. Scottish Style Ale is just a shade darker than our Bitter, with a rich, slightly sweet first impression on the palate that rounds out to a satisfying maltiness and a medium-dry hop finish. At 6.3% ABV it's hearty but not overwhelming. Sure to please the Braveheart in all of us.25 IBU	",23,63,21,46,71,20,0,15,52,14,116
631,Black Douglas Ale,Scottish Ale,5.2,3.93,17.0,Notes:,12,67,19,42,98,28,0,36,42,12,120
632,Bourbon Cask Dark Ale,Scottish Ale,7.4,3.94,17.0,Notes:,8,74,81,34,80,19,0,34,21,35,142
633,Tartan Ale,Scottish Ale,5.5,3.6,17.0,Notes:,8,53,9,30,89,22,0,25,37,14,114
634,McEwan's Champion,Scottish Ale,7.3,3.77,17.0,Notes:,10,43,59,34,87,21,0,27,31,5,82
635,Squatters Wee Peat,Scottish Ale,5.6,3.62,17.0,Notes:,12,23,7,15,31,14,0,13,16,24,51
636,Olde Ore Dock Scottish Ale,Scottish Ale,5.0,3.41,17.0,Notes:,22,45,21,20,85,27,1,24,33,14,86
637,Tale Of The Shony,Scottish Ale,5.1,3.49,17.0,"Notes:Our traditional 80 Shilling Scottish-style ale. Chocolate and roasted barley malts contribute to this dark-colored brew, rounded out by notes of sweet caramel and mellow roast. Robust, yet drinkable, this beer can be enjoyed in the cold months of winter or the dog days of summer.32 IBU	",11,29,11,15,48,9,0,15,25,6,78
638,Wooden Nickel Scottish Peated Lager,Scottish Ale,5.7,3.79,17.0,"Notes:So, a German, a Scott and an Iowan walk into a bar and... an entirely unique beer was born. Traditional German yeast, hops and techniques, paired with the smoky flavor from scottish malts, that somehow evokes a quiet, subtle quality that is uniquely Iowa.	",13,24,16,20,33,7,1,3,27,41,63
639,Piper Down - Bourbon Barrel-Aged,Scottish Ale,5.9,3.89,17.0,Notes:,4,34,81,11,65,12,0,19,7,28,137
640,McEwan's Export,Scottish Ale,4.5,3.44,17.0,Notes:,10,37,12,40,43,6,0,5,50,5,80
641,80/- (Eighty Shilling),Scottish Ale,4.2,3.68,17.0,Notes:,16,84,6,32,86,20,1,26,39,13,139
642,Scottish Ale,Scottish Ale,5.3,3.66,17.0,Notes:,13,46,11,29,57,15,0,15,41,7,103
643,Hog's Head Brew (Harry Potter),Scottish Ale,5.5,3.61,17.0,Notes:,7,16,2,12,8,4,0,1,12,3,21
644,Java Mac,Scottish Ale,5.4,3.83,17.0,Notes:Java Mac is the coffee infused version of our Wee Mac Scottish-Style Ale. Locally roasted coffee from Bee Roasters harmonizes with the base beer's hazelnut character and toffee undertones to create a vibrant symphony of rich coffee flavor.Java Mac was the winner of the Gold Medal in the Coffee Beer category at the 2011 Great American Beer Festival.	,4,17,1,56,12,1,0,1,8,0,76
645,Happy Jack,Scottish Ale,5.5,3.62,17.0,"Notes:A medium bodied, malty Scottish ale with a touch of ginger and smoked malt. Sweet aromas of caramel and toffee serve as the perfect precursor to the similar malt flavors within. Accents of floral ginger and smoked malt impact the palate, and linger slightly, providing balance through contrast.	",6,32,8,6,37,11,0,14,16,59,71
646,Bold Coast Pemaquid Ale,Scottish Ale,4.05,3.67,17.0,Notes:A full-bodied Scottish Ale with a hoppy finish.	,8,47,5,16,52,24,0,13,25,26,80
647,Scottish Ale,Scottish Ale,5.5,3.57,17.0,Notes:,0,19,7,19,21,9,1,13,15,1,37
648,Beltaine Scottish Ale,Scottish Ale,4.7,3.72,17.0,Notes:,9,32,16,19,41,13,0,18,14,6,62
649,The Original Bourbon Barrel,Scottish Ale,6.6,3.73,17.0,Notes:,2,17,26,9,29,4,2,5,9,8,43
650,Skye Black,Scottish Ale,4.5,3.85,17.0,Notes:Brewed with oats and heather honey.	,14,71,13,51,76,17,0,32,34,18,108
3751,Fore Smoked Stout,Smoked Beer,7.0,3.94,25.0,"Notes:Number four in our stout series, this beer is brewed with all malted barley and hardwood smoked malt. Aromas of smoked chocolate and coffee leave way to a full-bodied stout with a smokey finish. Fore is a house favorite among our brewers.22 IBU	",7,69,8,52,46,4,1,2,9,79,120
3752,Sue,Smoked Beer,9.0,4.14,25.0,"Notes:The south is famous for smoking everything. Why not beer? Sue is a big, rich, smoky malt bomb of a beer, with mellow smokiness coming from barley malts smoked with cherry wood, and assertive bitterness from Galena and Perle hops to cleanse the finish.Original tap version was 7.5% ABV, bottled version is up to 9%.	",14,74,14,60,48,11,1,29,52,117,108
3753,Smoking Wood - Bourbon Barrel-Aged,Smoked Beer,13.0,4.14,25.0,Notes:2014 Vintage is 14% ABV	,8,101,85,32,76,4,1,10,6,99,131
3754,Ashtray Heart,Smoked Beer,8.9,3.81,25.0,"Notes:Brewed at De Molen, the Netherlands..	",8,64,11,43,39,9,0,9,13,81,70
3755,Norwegian Wood,Smoked Beer,6.5,3.95,25.0,"Notes:Brewed with smoked malt, munich malt, crystal and chocolate malt, and spiced with juniper twigs and berries.	",17,42,6,27,47,21,0,28,34,104,62
3756,Gotlandsdricka,Smoked Beer,6.6,3.67,25.0,"Notes:Gotlandsdricka, meaning “Drink of the Good Land”, is believed to have been the beer of the Vikings. Our rendition of this ancient style is inspired by the traditional farmhouse ales once brewed on the island of Gotland, off the coast of Sweden. Unfiltered, unpasteurized, and naturally-conditioned.	",32,37,14,24,45,77,8,44,36,118,38
3757,The Cowboy,Smoked Beer,5.5,3.76,25.0,Notes:,26,29,7,40,23,37,7,44,63,91,62
3758,Sunturnbrew,Smoked Beer,11.0,3.88,25.0,"Notes:Brewed at the solstice each year since 2008.This smoked barely wine is brewed with 30% smoked malt and 20% rye.26° Plato, 50 IBU,	",14,48,30,34,107,14,7,35,31,97,86
3759,Charkoota Rye,Smoked Beer,7.79,3.64,25.0,"Notes:Charkoota Rye - Smoked Doppelbock LagerCharkoota Rye is a Smoked Rye Dopplebock. Charkoota Rye's malty backbone is derived from a blend of rye and four other malts, including malted barley smoked over cherry wood by our very own brewers, John and Jeff.Its smoke-forward body is balanced with tones of deep mollasses and caramel, with a crisp, clean lager finish. 19° Plato, Alc. 7.75% by Vol.	",29,64,29,38,98,32,1,32,21,139,145
3760,Samuel Adams Bonfire BlondeBoston Beer Company (Samuel Adams),Smoked Beer,5.5,3.5,25.0,"Notes:If you love smoky beers, Bonfire Blonde is as good as it gets, with a rich vein of smoke running from the first sip to the last. This pale gold, medium bodied ale is balanced by Samuel Adams ale yeast and our favorite Mittelfrueh hop for a tart taste and finish.	",15,30,4,19,30,15,4,7,26,90,53
3761,Holger Danske (with Kissmeyer),Smoked Beer,7.5,4.16,25.0,Notes:Smoked Brown Ale	,21,97,15,48,61,7,0,1,33,111,108
3762,Hemel & Aarde,Smoked Beer,10.0,4.05,25.0,"Notes:Hemel & Aarde is brewed with the most heavily peated malts we could find. Not for the fainthearted. This powerful brew overwhelms you with smoke, chocolate and coffee. Flavour indication: smoke, chocolate, coffee Translates as Heaven & Earth	",8,93,33,44,57,4,3,13,24,62,99
